text_id,model,paragraph_id_1,paragraph_number_1,paragraph_id_2,paragraph_number_2,lemma,upos,lemma_group,pronoun_form_group,n_adjacent_transitions
BASIC_GEMINI_NATIVE_001,gemini_native,BASIC_GEMINI_NATIVE_001_P02,2,BASIC_GEMINI_NATIVE_001_P03,3,die,DET,other_function_word,,2
BASIC_GEMINI_NATIVE_001,gemini_native,BASIC_GEMINI_NATIVE_001_P02,2,BASIC_GEMINI_NATIVE_001_P03,3,dies,DET,other_function_word,,1
BASIC_GEMINI_NATIVE_001,gemini_native,BASIC_GEMINI_NATIVE_001_P02,2,BASIC_GEMINI_NATIVE_001_P03,3,beispiel,NOUN,content_word,,1
BASIC_GEMINI_NATIVE_001,gemini_native,BASIC_GEMINI_NATIVE_001_P02,2,BASIC_GEMINI_NATIVE_001_P03,3,welt,NOUN,content_word,,2
BASIC_GEMINI_NATIVE_001,gemini_native,BASIC_GEMINI_NATIVE_001_P02,2,BASIC_GEMINI_NATIVE_001_P03,3,nicht,PART,other_function_word,,2
BASIC_GEMINI_NATIVE_001,gemini_native,BASIC_GEMINI_NATIVE_001_P02,2,BASIC_GEMINI_NATIVE_001_P03,3,die,PRON,pronoun,potential_nominal_or_relative_reference,2
BASIC_GEMINI_NATIVE_001,gemini_native,BASIC_GEMINI_NATIVE_001_P02,2,BASIC_GEMINI_NATIVE_001_P03,3,es,PRON,pronoun,referential_or_nonreferential_ambiguous,2
BASIC_GEMINI_NATIVE_001,gemini_native,BASIC_GEMINI_NATIVE_001_P02,2,BASIC_GEMINI_NATIVE_001_P03,3,sich,PRON,pronoun,reflexive,2
BASIC_GEMINI_NATIVE_001,gemini_native,BASIC_GEMINI_NATIVE_001_P02,2,BASIC_GEMINI_NATIVE_001_P03,3,unser,PRON,pronoun,speaker_group_possessive_reference,2
BASIC_GEMINI_NATIVE_001,gemini_native,BASIC_GEMINI_NATIVE_001_P02,2,BASIC_GEMINI_NATIVE_001_P03,3,da,SCONJ,other_function_word,,1
BASIC_GEMINI_NATIVE_001,gemini_native,BASIC_GEMINI_NATIVE_001_P02,2,BASIC_GEMINI_NATIVE_001_P03,3,dass,SCONJ,other_function_word,,2
BASIC_GEMINI_NATIVE_001,gemini_native,BASIC_GEMINI_NATIVE_001_P02,2,BASIC_GEMINI_NATIVE_001_P03,3,bleiben,VERB,content_word,,1
BASIC_GEMINI_NATIVE_001,gemini_native,BASIC_GEMINI_NATIVE_001_P02,2,BASIC_GEMINI_NATIVE_001_P03,3,fragen,VERB,content_word,,1
BASIC_GEMINI_NATIVE_001,gemini_native,BASIC_GEMINI_NATIVE_001_P02,2,BASIC_GEMINI_NATIVE_001_P03,3,**,X,other_function_word,,2
BASIC_GEMINI_NATIVE_001,gemini_native,BASIC_GEMINI_NATIVE_001_P02,2,BASIC_GEMINI_NATIVE_001_P03,3,**sind**,X,other_function_word,,1
BASIC_GEMINI_NATIVE_001,gemini_native,BASIC_GEMINI_NATIVE_001_P02,2,BASIC_GEMINI_NATIVE_001_P03,3,**und**,X,other_function_word,,1
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P01,1,HUMAN_BASELINE_001_P02,2,viel,ADJ,content_word,,1
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P01,1,HUMAN_BASELINE_001_P02,2,in,ADP,other_function_word,,2
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P01,1,HUMAN_BASELINE_001_P02,2,jetzt,ADV,content_word,,1
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P01,1,HUMAN_BASELINE_001_P02,2,noch,ADV,content_word,,3
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P01,1,HUMAN_BASELINE_001_P02,2,schon,ADV,content_word,,2
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P01,1,HUMAN_BASELINE_001_P02,2,wie,ADV,content_word,,1
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P01,1,HUMAN_BASELINE_001_P02,2,sein,AUX,other_function_word,,4
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P01,1,HUMAN_BASELINE_001_P02,2,werden,AUX,other_function_word,,4
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P01,1,HUMAN_BASELINE_001_P02,2,als,CCONJ,other_function_word,,1
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P01,1,HUMAN_BASELINE_001_P02,2,und,CCONJ,other_function_word,,4
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P01,1,HUMAN_BASELINE_001_P02,2,der,DET,other_function_word,,4
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P01,1,HUMAN_BASELINE_001_P02,2,die,DET,other_function_word,,4
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P01,1,HUMAN_BASELINE_001_P02,2,ein,DET,other_function_word,,2
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P01,1,HUMAN_BASELINE_001_P02,2,maschine,NOUN,content_word,,1
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P01,1,HUMAN_BASELINE_001_P02,2,platz,NOUN,content_word,,2
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P01,1,HUMAN_BASELINE_001_P02,2,tätigkeit,NOUN,content_word,,2
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P01,1,HUMAN_BASELINE_001_P02,2,zukunft,NOUN,content_word,,2
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P01,1,HUMAN_BASELINE_001_P02,2,es,PRON,pronoun,referential_or_nonreferential_ambiguous,2
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P01,1,HUMAN_BASELINE_001_P02,2,sich,PRON,pronoun,reflexive,2
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P01,1,HUMAN_BASELINE_001_P02,2,unser,PRON,pronoun,speaker_group_possessive_reference,1
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P01,1,HUMAN_BASELINE_001_P02,2,wir,PRON,pronoun,speaker_group_reference,2
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P01,1,HUMAN_BASELINE_001_P02,2,dass,SCONJ,other_function_word,,1
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P01,1,HUMAN_BASELINE_001_P02,2,geben,VERB,content_word,,1
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P02,2,HUMAN_BASELINE_001_P03,3,neu,ADJ,content_word,,3
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P02,2,HUMAN_BASELINE_001_P03,3,noch,ADV,content_word,,3
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P02,2,HUMAN_BASELINE_001_P03,3,schon,ADV,content_word,,2
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P02,2,HUMAN_BASELINE_001_P03,3,sein,AUX,other_function_word,,4
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P02,2,HUMAN_BASELINE_001_P03,3,werden,AUX,other_function_word,,4
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P02,2,HUMAN_BASELINE_001_P03,3,und,CCONJ,other_function_word,,4
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P02,2,HUMAN_BASELINE_001_P03,3,der,DET,other_function_word,,4
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P02,2,HUMAN_BASELINE_001_P03,3,die,DET,other_function_word,,4
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P02,2,HUMAN_BASELINE_001_P03,3,ein,DET,other_function_word,,2
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P02,2,HUMAN_BASELINE_001_P03,3,technologie,NOUN,content_word,,1
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P02,2,HUMAN_BASELINE_001_P03,3,wir,PRON,pronoun,speaker_group_reference,2
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P03,3,HUMAN_BASELINE_001_P04,4,neu,ADJ,content_word,,3
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P03,3,HUMAN_BASELINE_001_P04,4,auf,ADP,other_function_word,,2
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P03,3,HUMAN_BASELINE_001_P04,4,auch,ADV,content_word,,2
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P03,3,HUMAN_BASELINE_001_P04,4,noch,ADV,content_word,,3
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P03,3,HUMAN_BASELINE_001_P04,4,sein,AUX,other_function_word,,4
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P03,3,HUMAN_BASELINE_001_P04,4,werden,AUX,other_function_word,,4
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P03,3,HUMAN_BASELINE_001_P04,4,und,CCONJ,other_function_word,,4
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P03,3,HUMAN_BASELINE_001_P04,4,den,DET,other_function_word,,2
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P03,3,HUMAN_BASELINE_001_P04,4,der,DET,other_function_word,,4
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P03,3,HUMAN_BASELINE_001_P04,4,die,DET,other_function_word,,4
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P03,3,HUMAN_BASELINE_001_P04,4,arbeit,NOUN,content_word,,2
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P04,4,HUMAN_BASELINE_001_P05,5,ander,ADJ,content_word,,1
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P04,4,HUMAN_BASELINE_001_P05,5,erforderlich,ADJ,content_word,,1
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P04,4,HUMAN_BASELINE_001_P05,5,neu,ADJ,content_word,,3
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P04,4,HUMAN_BASELINE_001_P05,5,wahrscheinlich,ADJ,content_word,,1
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P04,4,HUMAN_BASELINE_001_P05,5,auf,ADP,other_function_word,,2
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P04,4,HUMAN_BASELINE_001_P05,5,im,ADP,other_function_word,,1
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P04,4,HUMAN_BASELINE_001_P05,5,in,ADP,other_function_word,,2
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P04,4,HUMAN_BASELINE_001_P05,5,zu,ADP,other_function_word,,1
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P04,4,HUMAN_BASELINE_001_P05,5,auch,ADV,content_word,,2
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P04,4,HUMAN_BASELINE_001_P05,5,bisher,ADV,content_word,,1
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P04,4,HUMAN_BASELINE_001_P05,5,immer,ADV,content_word,,1
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P04,4,HUMAN_BASELINE_001_P05,5,sein,AUX,other_function_word,,4
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P04,4,HUMAN_BASELINE_001_P05,5,werden,AUX,other_function_word,,4
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P04,4,HUMAN_BASELINE_001_P05,5,und,CCONJ,other_function_word,,4
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P04,4,HUMAN_BASELINE_001_P05,5,den,DET,other_function_word,,2
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P04,4,HUMAN_BASELINE_001_P05,5,der,DET,other_function_word,,4
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P04,4,HUMAN_BASELINE_001_P05,5,die,DET,other_function_word,,4
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P04,4,HUMAN_BASELINE_001_P05,5,eine,DET,other_function_word,,1
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P04,4,HUMAN_BASELINE_001_P05,5,arbeit,NOUN,content_word,,2
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P04,4,HUMAN_BASELINE_001_P05,5,denken,NOUN,content_word,,1
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P04,4,HUMAN_BASELINE_001_P05,5,fähigkeit,NOUN,content_word,,1
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P04,4,HUMAN_BASELINE_001_P05,5,platz,NOUN,content_word,,2
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P04,4,HUMAN_BASELINE_001_P05,5,seite,NOUN,content_word,,1
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P04,4,HUMAN_BASELINE_001_P05,5,tätigkeit,NOUN,content_word,,2
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P04,4,HUMAN_BASELINE_001_P05,5,zukunft,NOUN,content_word,,2
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P04,4,HUMAN_BASELINE_001_P05,5,nicht,PART,other_function_word,,1
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P04,4,HUMAN_BASELINE_001_P05,5,es,PRON,pronoun,referential_or_nonreferential_ambiguous,2
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P04,4,HUMAN_BASELINE_001_P05,5,sich,PRON,pronoun,reflexive,2
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P04,4,HUMAN_BASELINE_001_P05,5,was,PRON,pronoun,interrogative_relative_or_propositional_reference,1
