text_id,sentence_id,paragraph_id,model,segment_order,terms,n_connectors,segment_id,next_sentence_id,normalized_position,connector_type,terms_1,terms_2,transition_id,valid_vector,human_transition_id,human_position,position_gap,cosine_similarity
BASIC_GEMINI_NATIVE_001,14,BASIC_GEMINI_NATIVE_001_P02,gemini_native,10,und,1,BASIC_GEMINI_NATIVE_001_14_15_CCONJ,15,0.34615384615384615,CCONJ,und,NA,BASIC_GEMINI_NATIVE_001_14_15_CCONJ,TRUE,HUMAN_BASELINE_001_12_13_CCONJ,0.3548387096774194,0.008684863523573227,0.9999999999999996
BASIC_GEMINI_NATIVE_001,16,BASIC_GEMINI_NATIVE_001_P02,gemini_native,12,sondern,0,BASIC_GEMINI_NATIVE_001_16_17_CCONJ,17,0.4230769230769231,CCONJ,NA,sondern,BASIC_GEMINI_NATIVE_001_16_17_CCONJ,TRUE,HUMAN_BASELINE_001_14_15_CCONJ,0.41935483870967744,0.003722084367245637,-0.09893870467565674
BASIC_GEMINI_NATIVE_001,17,BASIC_GEMINI_NATIVE_001_P02,gemini_native,13,sondern und,1,BASIC_GEMINI_NATIVE_001_17_18_CCONJ,18,0.46153846153846156,CCONJ,sondern,und,BASIC_GEMINI_NATIVE_001_17_18_CCONJ,TRUE,HUMAN_BASELINE_001_15_16_CCONJ,0.45161290322580644,0.009925558312655125,-0.0052385693612831
BASIC_GEMINI_NATIVE_001,18,BASIC_GEMINI_NATIVE_001_P02,gemini_native,14,und und,1,BASIC_GEMINI_NATIVE_001_18_19_CCONJ,19,0.5,CCONJ,und,und,BASIC_GEMINI_NATIVE_001_18_19_CCONJ,TRUE,HUMAN_BASELINE_001_16_17_CCONJ,0.4838709677419355,0.016129032258064502,0.9999999999999998
BASIC_GEMINI_NATIVE_001,19,BASIC_GEMINI_NATIVE_001_P02,gemini_native,15,und,2,BASIC_GEMINI_NATIVE_001_19_20_CCONJ,20,0.5384615384615384,CCONJ,und,NA,BASIC_GEMINI_NATIVE_001_19_20_CCONJ,TRUE,HUMAN_BASELINE_001_18_19_CCONJ,0.5483870967741935,0.00992555831265507,-0.18677082094974123
BASIC_GEMINI_NATIVE_001,25,BASIC_GEMINI_NATIVE_001_P03,gemini_native,19,und,0,BASIC_GEMINI_NATIVE_001_25_26_CCONJ,26,0.6923076923076923,CCONJ,NA,und,BASIC_GEMINI_NATIVE_001_25_26_CCONJ,TRUE,HUMAN_BASELINE_001_23_24_CCONJ,0.7096774193548387,0.017369727047146455,0.9999999999999998
BASIC_GEMINI_NATIVE_001,26,BASIC_GEMINI_NATIVE_001_P03,gemini_native,20,und,1,BASIC_GEMINI_NATIVE_001_26_27_CCONJ,27,0.7307692307692307,CCONJ,und,NA,BASIC_GEMINI_NATIVE_001_26_27_CCONJ,TRUE,HUMAN_BASELINE_001_24_25_CCONJ,0.7419354838709677,0.011166253101737023,0.11843158217083675
BASIC_GEMINI_NATIVE_001,27,BASIC_GEMINI_NATIVE_001_P03,gemini_native,21,oder,0,BASIC_GEMINI_NATIVE_001_27_28_CCONJ,28,0.7692307692307693,CCONJ,NA,oder,BASIC_GEMINI_NATIVE_001_27_28_CCONJ,TRUE,HUMAN_BASELINE_001_25_26_CCONJ,0.7741935483870968,0.004962779156327479,0.07260712690849844
BASIC_GEMINI_NATIVE_001,28,BASIC_GEMINI_NATIVE_001_P03,gemini_native,22,oder doch,1,BASIC_GEMINI_NATIVE_001_28_29_CCONJ,29,0.8076923076923077,CCONJ,oder,doch,BASIC_GEMINI_NATIVE_001_28_29_CCONJ,TRUE,HUMAN_BASELINE_001_27_28_CCONJ,0.8387096774193549,0.03101736972704716,0.2976399482474883
BASIC_GEMINI_NATIVE_001,29,BASIC_GEMINI_NATIVE_001_P03,gemini_native,23,doch oder,2,BASIC_GEMINI_NATIVE_001_29_30_CCONJ,30,0.8461538461538461,CCONJ,doch,oder,BASIC_GEMINI_NATIVE_001_29_30_CCONJ,TRUE,HUMAN_BASELINE_001_27_28_CCONJ,0.8387096774193549,0.007444168734491274,0.2976399482474883
BASIC_GEMINI_NATIVE_001,30,BASIC_GEMINI_NATIVE_001_P03,gemini_native,24,oder als und,1,BASIC_GEMINI_NATIVE_001_30_31_CCONJ,31,0.8846153846153846,CCONJ,oder,als und,BASIC_GEMINI_NATIVE_001_30_31_CCONJ,TRUE,HUMAN_BASELINE_001_28_29_CCONJ,0.8709677419354839,0.013647642679900707,0.7827984683365247
BASIC_GEMINI_NATIVE_001,31,BASIC_GEMINI_NATIVE_001_P03,gemini_native,25,als und,3,BASIC_GEMINI_NATIVE_001_31_32_CCONJ,32,0.9230769230769231,CCONJ,als und,NA,BASIC_GEMINI_NATIVE_001_31_32_CCONJ,TRUE,HUMAN_BASELINE_001_30_31_CCONJ,0.9354838709677419,0.012406947890818754,0.24212379785057386
BASIC_GEMINI_NATIVE_001,32,BASIC_GEMINI_NATIVE_001_P03,gemini_native,26,und,0,BASIC_GEMINI_NATIVE_001_32_33_CCONJ,33,0.9615384615384616,CCONJ,NA,und,BASIC_GEMINI_NATIVE_001_32_33_CCONJ,TRUE,HUMAN_BASELINE_001_31_32_CCONJ,0.967741935483871,0.006203473945409432,0.9999999999999998
BASIC_GEMINI_NATIVE_001,4,BASIC_GEMINI_NATIVE_001_P01,gemini_native,2,doch,0,BASIC_GEMINI_NATIVE_001_4_5_CCONJ,5,0.038461538461538464,CCONJ,NA,doch,BASIC_GEMINI_NATIVE_001_4_5_CCONJ,TRUE,HUMAN_BASELINE_001_2_3_CCONJ,0.03225806451612903,0.006203473945409432,-0.09900555150925279
BASIC_GEMINI_NATIVE_001,5,BASIC_GEMINI_NATIVE_001_P01,gemini_native,3,doch,3,BASIC_GEMINI_NATIVE_001_5_6_CCONJ,6,0.07692307692307693,CCONJ,doch,NA,BASIC_GEMINI_NATIVE_001_5_6_CCONJ,TRUE,HUMAN_BASELINE_001_3_4_CCONJ,0.06451612903225806,0.012406947890818865,-0.18677082094974123
BASIC_GEMINI_NATIVE_001,6,BASIC_GEMINI_NATIVE_001_P01,gemini_native,4,oder,2,BASIC_GEMINI_NATIVE_001_6_7_CCONJ,7,0.11538461538461539,CCONJ,NA,oder,BASIC_GEMINI_NATIVE_001_6_7_CCONJ,TRUE,HUMAN_BASELINE_001_3_4_CCONJ,0.06451612903225806,0.05086848635235733,0.3038909424522511
BASIC_GEMINI_NATIVE_001,7,BASIC_GEMINI_NATIVE_001_P01,gemini_native,5,oder,1,BASIC_GEMINI_NATIVE_001_7_8_CCONJ,8,0.15384615384615385,CCONJ,oder,NA,BASIC_GEMINI_NATIVE_001_7_8_CCONJ,TRUE,HUMAN_BASELINE_001_8_9_CCONJ,0.22580645161290322,0.07196029776674936,0.7705865361712123
BASIC_GEMINI_NATIVE_001,8,BASIC_GEMINI_NATIVE_001_P01,gemini_native,6,als,1,BASIC_GEMINI_NATIVE_001_8_9_CCONJ,9,0.19230769230769232,CCONJ,NA,als,BASIC_GEMINI_NATIVE_001_8_9_CCONJ,TRUE,HUMAN_BASELINE_001_8_9_CCONJ,0.22580645161290322,0.0334987593052109,0.6680559036615702
BASIC_GEMINI_NATIVE_001,9,BASIC_GEMINI_NATIVE_001_P01,gemini_native,7,als,1,BASIC_GEMINI_NATIVE_001_9_12_CCONJ,12,0.23076923076923078,CCONJ,als,NA,BASIC_GEMINI_NATIVE_001_9_12_CCONJ,TRUE,HUMAN_BASELINE_001_8_9_CCONJ,0.22580645161290322,0.0049627791563275625,0.6680559036615702
BASIC_GEMINI_NATIVE_001,12,BASIC_GEMINI_NATIVE_001_P02,gemini_native,8,da,1,BASIC_GEMINI_NATIVE_001_12_13_SCONJ,13,0.2692307692307692,SCONJ,da,NA,BASIC_GEMINI_NATIVE_001_12_13_SCONJ,TRUE,HUMAN_BASELINE_001_10_11_SCONJ,0.2903225806451613,0.021091811414392092,-0.10323849159589282
BASIC_GEMINI_NATIVE_001,18,BASIC_GEMINI_NATIVE_001_P02,gemini_native,14,dass,1,BASIC_GEMINI_NATIVE_001_18_19_SCONJ,19,0.5,SCONJ,NA,dass,BASIC_GEMINI_NATIVE_001_18_19_SCONJ,TRUE,HUMAN_BASELINE_001_16_17_SCONJ,0.4838709677419355,0.016129032258064502,0.061826348340516105
BASIC_GEMINI_NATIVE_001,19,BASIC_GEMINI_NATIVE_001_P02,gemini_native,15,dass,2,BASIC_GEMINI_NATIVE_001_19_20_SCONJ,20,0.5384615384615384,SCONJ,dass,NA,BASIC_GEMINI_NATIVE_001_19_20_SCONJ,TRUE,HUMAN_BASELINE_001_18_19_SCONJ,0.5483870967741935,0.00992555831265507,0.05420858468306714
BASIC_GEMINI_NATIVE_001,28,BASIC_GEMINI_NATIVE_001_P03,gemini_native,22,dass,1,BASIC_GEMINI_NATIVE_001_28_29_SCONJ,29,0.8076923076923077,SCONJ,NA,dass,BASIC_GEMINI_NATIVE_001_28_29_SCONJ,TRUE,HUMAN_BASELINE_001_27_28_SCONJ,0.8387096774193549,0.03101736972704716,-0.10323849159589282
BASIC_GEMINI_NATIVE_001,29,BASIC_GEMINI_NATIVE_001_P03,gemini_native,23,dass,2,BASIC_GEMINI_NATIVE_001_29_30_SCONJ,30,0.8461538461538461,SCONJ,dass,NA,BASIC_GEMINI_NATIVE_001_29_30_SCONJ,TRUE,HUMAN_BASELINE_001_27_28_SCONJ,0.8387096774193549,0.007444168734491274,-0.10323849159589282
BASIC_GEMINI_NATIVE_001,30,BASIC_GEMINI_NATIVE_001_P03,gemini_native,24,da,1,BASIC_GEMINI_NATIVE_001_30_31_SCONJ,31,0.8846153846153846,SCONJ,NA,da,BASIC_GEMINI_NATIVE_001_30_31_SCONJ,TRUE,HUMAN_BASELINE_001_28_29_SCONJ,0.8709677419354839,0.013647642679900707,0.7083988768444047
BASIC_GEMINI_NATIVE_001,31,BASIC_GEMINI_NATIVE_001_P03,gemini_native,25,da,3,BASIC_GEMINI_NATIVE_001_31_32_SCONJ,32,0.9230769230769231,SCONJ,da,NA,BASIC_GEMINI_NATIVE_001_31_32_SCONJ,TRUE,HUMAN_BASELINE_001_29_30_SCONJ,0.9032258064516129,0.01985111662531025,0.08440197002576938
BASIC_GEMINI_NATIVE_001,4,BASIC_GEMINI_NATIVE_001_P01,gemini_native,2,dass um,0,BASIC_GEMINI_NATIVE_001_4_5_SCONJ,5,0.038461538461538464,SCONJ,NA,dass um,BASIC_GEMINI_NATIVE_001_4_5_SCONJ,TRUE,HUMAN_BASELINE_001_3_4_SCONJ,0.06451612903225806,0.0260545905707196,0.5481807309147164
BASIC_GEMINI_NATIVE_001,5,BASIC_GEMINI_NATIVE_001_P01,gemini_native,3,dass um ob wenn,3,BASIC_GEMINI_NATIVE_001_5_6_SCONJ,6,0.07692307692307693,SCONJ,dass um,ob wenn,BASIC_GEMINI_NATIVE_001_5_6_SCONJ,TRUE,HUMAN_BASELINE_001_3_4_SCONJ,0.06451612903225806,0.012406947890818865,0.46112616588740546
BASIC_GEMINI_NATIVE_001,6,BASIC_GEMINI_NATIVE_001_P01,gemini_native,4,ob wenn,2,BASIC_GEMINI_NATIVE_001_6_7_SCONJ,7,0.11538461538461539,SCONJ,ob wenn,NA,BASIC_GEMINI_NATIVE_001_6_7_SCONJ,TRUE,HUMAN_BASELINE_001_4_5_SCONJ,0.0967741935483871,0.018610421836228297,0.22511064232277478
BASIC_GEMINI_NATIVE_001,7,BASIC_GEMINI_NATIVE_001_P01,gemini_native,5,dass,1,BASIC_GEMINI_NATIVE_001_7_8_SCONJ,8,0.15384615384615385,SCONJ,NA,dass,BASIC_GEMINI_NATIVE_001_7_8_SCONJ,TRUE,HUMAN_BASELINE_001_4_5_SCONJ,0.0967741935483871,0.05707196029776676,1
BASIC_GEMINI_NATIVE_001,8,BASIC_GEMINI_NATIVE_001_P01,gemini_native,6,dass,1,BASIC_GEMINI_NATIVE_001_8_9_SCONJ,9,0.19230769230769232,SCONJ,dass,NA,BASIC_GEMINI_NATIVE_001_8_9_SCONJ,TRUE,HUMAN_BASELINE_001_4_5_SCONJ,0.0967741935483871,0.09553349875930522,1
BASIC_GEMINI_NATIVE_001,9,BASIC_GEMINI_NATIVE_001_P01,gemini_native,7,da,1,BASIC_GEMINI_NATIVE_001_9_12_SCONJ,12,0.23076923076923078,SCONJ,NA,da,BASIC_GEMINI_NATIVE_001_9_12_SCONJ,TRUE,HUMAN_BASELINE_001_10_11_SCONJ,0.2903225806451613,0.05955334987593053,-0.10323849159589282
