text_id,paragraph_id,sentence_id,token_id,token,lemma,pos,dep_rel,head_token_id,token_clean,lemma_clean,is_blank_lemma_clean,is_x_pos,abstractness_concreteness,concreteness,imageability,abstractness_proxy
HUMAN_BASELINE_001,1,25,18,Arbeit,arbeit,NOUN,nsubj:pass,23,arbeit,arbeit,FALSE,FALSE,4.038,4.038,5.449,-4.038
HUMAN_BASELINE_001,1,25,19,und,und,CCONJ,cc,21,und,und,FALSE,FALSE,NA,NA,NA,NA
HUMAN_BASELINE_001,1,25,20,die,die,DET,det,21,die,die,FALSE,FALSE,3.035,3.035,3.998,-3.035
HUMAN_BASELINE_001,1,25,21,Fähigkeiten,fähigkeit,NOUN,conj,18,fähigkeiten,fähigkeit,FALSE,FALSE,2.101,2.101,2.769,-2.101
HUMAN_BASELINE_001,1,25,22,neu,neu,ADJ,advmod,23,neu,neu,FALSE,FALSE,3.28,3.28,4.106,-3.28
HUMAN_BASELINE_001,1,25,23,bewertet,bewerten,VERB,ccomp,12,bewertet,bewerten,FALSE,FALSE,3.4435000000000002,3.4435000000000002,3.6965000000000003,-3.4435000000000002
HUMAN_BASELINE_001,1,25,24,und,und,CCONJ,cc,25,und,und,FALSE,FALSE,NA,NA,NA,NA
HUMAN_BASELINE_001,1,25,25,organisiert,organisieren,VERB,conj,23,organisiert,organisieren,FALSE,FALSE,3.6175,3.6175,3.998,-3.6175
HUMAN_BASELINE_001,1,25,26,werden,werden,AUX,aux:pass,23,werden,werden,FALSE,FALSE,3.133,3.133,3.913,-3.133
HUMAN_BASELINE_001,1,25,27,.,.,PUNCT,punct,2,,,TRUE,FALSE,NA,NA,NA,NA
HUMAN_BASELINE_001,1,26,1,Was,was,PRON,nsubj,3,was,was,FALSE,FALSE,NA,NA,NA,NA
HUMAN_BASELINE_001,1,26,2,Maschinen,maschine,NOUN,obj,3,maschinen,maschine,FALSE,FALSE,6.4685,6.4685,6.0385,-6.4685
HUMAN_BASELINE_001,1,26,3,leisten,leisten,VERB,csubj,10,leisten,leisten,FALSE,FALSE,2.769,2.769,3.184,-2.769
HUMAN_BASELINE_001,1,26,4,können,können,AUX,aux,3,können,können,FALSE,FALSE,2.4245,2.4245,3.3105,-2.4245
HUMAN_BASELINE_001,1,26,5,",",",",PUNCT,punct,3,,,TRUE,FALSE,NA,NA,NA,NA
HUMAN_BASELINE_001,1,26,6,ist,sein,AUX,cop,10,ist,sein,FALSE,FALSE,2.993,2.993,3.9255000000000004,-2.993
HUMAN_BASELINE_001,1,26,7,zumindest,zumindest,ADV,advmod,10,zumindest,zumindest,FALSE,FALSE,2.382,2.382,2.554,-2.382
HUMAN_BASELINE_001,1,26,8,bisher,bisher,ADV,advmod,10,bisher,bisher,FALSE,FALSE,3.267,3.267,2.177,-3.267
HUMAN_BASELINE_001,1,26,9,klar,klar,ADJ,advmod,10,klar,klar,FALSE,FALSE,3.6755000000000004,3.6755000000000004,3.78,-3.6755000000000004
HUMAN_BASELINE_001,1,26,10,begrenzt,begrenzen,ADJ,root,0,begrenzt,begrenzen,FALSE,FALSE,3.0005,3.0005,2.7475,-3.0005
HUMAN_BASELINE_001,1,26,11,.,.,PUNCT,punct,10,,,TRUE,FALSE,NA,NA,NA,NA
HUMAN_BASELINE_001,1,27,1,Dies,dies,PRON,nsubj,2,dies,dies,FALSE,FALSE,1.664,1.664,2.909,-1.664
HUMAN_BASELINE_001,1,27,2,gilt,gelten,VERB,root,0,gilt,gelten,FALSE,FALSE,2.5315,2.5315,2.374,-2.5315
HUMAN_BASELINE_001,1,27,3,insbesondere,insbesondere,ADV,advmod,6,insbesondere,insbesondere,FALSE,FALSE,2.603,2.603,2.934,-2.603
HUMAN_BASELINE_001,1,27,4,für,für,ADP,case,6,für,für,FALSE,FALSE,3.274,3.274,4.215,-3.274
HUMAN_BASELINE_001,1,27,5,bestimmte,bestimmen,ADJ,amod,6,bestimmte,bestimmen,FALSE,FALSE,2.9595000000000002,2.9595000000000002,3.3529999999999998,-2.9595000000000002
HUMAN_BASELINE_001,1,27,6,Tätigkeiten,tätigkeit,NOUN,obl,2,tätigkeiten,tätigkeit,FALSE,FALSE,3.323,3.323,3.437,-3.323
HUMAN_BASELINE_001,1,27,7,",",",",PUNCT,punct,13,,,TRUE,FALSE,NA,NA,NA,NA
HUMAN_BASELINE_001,1,27,8,bei,bei,ADP,case,9,bei,bei,FALSE,FALSE,4.009,4.009,3.951,-4.009
HUMAN_BASELINE_001,1,27,9,denen,denen,PRON,obl,13,denen,denen,FALSE,FALSE,NA,NA,NA,NA
HUMAN_BASELINE_001,1,27,10,abstraktes,abstrakt,ADJ,amod,12,abstraktes,abstrakt,FALSE,FALSE,3.181,3.181,2.964,-3.181
HUMAN_BASELINE_001,1,27,11,problemlösendes,problemlösen,ADJ,amod,12,problemlösendes,problemlösen,FALSE,FALSE,4.141,4.141,4.192,-4.141
HUMAN_BASELINE_001,1,27,12,Denken,denken,NOUN,nsubj,13,denken,denken,FALSE,FALSE,2.7729999999999997,2.7729999999999997,3.5755,-2.7729999999999997
HUMAN_BASELINE_001,1,27,13,erforderlich,erforderlich,ADJ,acl,6,erforderlich,erforderlich,FALSE,FALSE,2.66,2.66,2.011,-2.66
HUMAN_BASELINE_001,1,27,14,ist,sein,AUX,cop,13,ist,sein,FALSE,FALSE,2.993,2.993,3.9255000000000004,-2.993
HUMAN_BASELINE_001,1,27,15,.,.,PUNCT,punct,2,,,TRUE,FALSE,NA,NA,NA,NA
HUMAN_BASELINE_001,1,28,1,Auf,auf,ADP,case,4,auf,auf,FALSE,FALSE,3.9665,3.9665,4.5634999999999994,-3.9665
HUMAN_BASELINE_001,1,28,2,der,der,DET,det,4,der,der,FALSE,FALSE,2.852,2.852,3.911,-2.852
HUMAN_BASELINE_001,1,28,3,anderen,ander,ADJ,amod,4,anderen,ander,FALSE,FALSE,3.279,3.279,4.319,-3.279
HUMAN_BASELINE_001,1,28,4,Seite,seite,NOUN,obj,17,seite,seite,FALSE,FALSE,5.028,5.028,5.985,-5.028
HUMAN_BASELINE_001,1,28,5,werden,werden,AUX,aux,17,werden,werden,FALSE,FALSE,3.133,3.133,3.913,-3.133
HUMAN_BASELINE_001,1,28,6,wir,wir,PRON,nsubj:pass,17,wir,wir,FALSE,FALSE,NA,NA,NA,NA
HUMAN_BASELINE_001,1,28,7,wahrscheinlich,wahrscheinlich,ADJ,advmod,17,wahrscheinlich,wahrscheinlich,FALSE,FALSE,3.357,3.357,4.029,-3.357
HUMAN_BASELINE_001,1,28,8,in,in,ADP,case,9,in,in,FALSE,FALSE,3.6386666666666665,3.6386666666666665,4.609,-3.6386666666666665
HUMAN_BASELINE_001,1,28,9,Zukunft,zukunft,NOUN,obl,17,zukunft,zukunft,FALSE,FALSE,3.092,3.092,3.613,-3.092
HUMAN_BASELINE_001,1,28,10,seltener,selten,ADJ,advmod,17,seltener,selten,FALSE,FALSE,2.904,2.904,3.25,-2.904
HUMAN_BASELINE_001,1,28,11,mit,mit,ADP,case,16,mit,mit,FALSE,FALSE,4.7035,4.7035,5.2295,-4.7035
HUMAN_BASELINE_001,1,28,12,einfachen,einfach,ADJ,amod,16,einfachen,einfach,FALSE,FALSE,3.393,3.393,4.436,-3.393
HUMAN_BASELINE_001,1,28,13,körperlichen,körperlich,ADJ,amod,16,körperlichen,körperlich,FALSE,FALSE,3.359,3.359,3.978,-3.359
HUMAN_BASELINE_001,1,28,14,oder,oder,CCONJ,cc,15,oder,oder,FALSE,FALSE,3.851,3.851,3.495,-3.851
HUMAN_BASELINE_001,1,28,15,wiederkehrenden,wiederkehrend,ADJ,conj,13,wiederkehrenden,wiederkehrend,FALSE,FALSE,3.662,3.662,2.862,-3.662
HUMAN_BASELINE_001,1,28,16,Tätigkeiten,tätigkeit,NOUN,obl,10,tätigkeiten,tätigkeit,FALSE,FALSE,3.323,3.323,3.437,-3.323
HUMAN_BASELINE_001,1,28,17,beschäftigt,beschäftigen,VERB,root,0,beschäftigt,beschäftigen,FALSE,FALSE,3.927,3.927,4.393000000000001,-3.927
HUMAN_BASELINE_001,1,28,18,sein,sein,AUX,aux:pass,17,sein,sein,FALSE,FALSE,2.993,2.993,3.9255000000000004,-2.993
HUMAN_BASELINE_001,1,28,19,",",",",PUNCT,punct,24,,,TRUE,FALSE,NA,NA,NA,NA
HUMAN_BASELINE_001,1,28,20,da,da,SCONJ,mark,24,da,da,FALSE,FALSE,3.9745,3.9745,3.9029999999999996,-3.9745
HUMAN_BASELINE_001,1,28,21,diese,diese,PRON,nsubj:pass,24,diese,diese,FALSE,FALSE,NA,NA,NA,NA
HUMAN_BASELINE_001,1,28,22,viel,viel,ADV,advmod,23,viel,viel,FALSE,FALSE,NA,NA,NA,NA
HUMAN_BASELINE_001,1,28,23,leichter,leicht,ADJ,advmod,24,leichter,leicht,FALSE,FALSE,3.5985,3.5985,4.249499999999999,-3.5985
HUMAN_BASELINE_001,1,28,24,automatisiert,automatisieren,VERB,advcl,17,automatisiert,automatisieren,FALSE,FALSE,3.694,3.694,1.615,-3.694
HUMAN_BASELINE_001,1,28,25,werden,werden,AUX,aux:pass,24,werden,werden,FALSE,FALSE,3.133,3.133,3.913,-3.133
HUMAN_BASELINE_001,1,28,26,können,können,AUX,aux,24,können,können,FALSE,FALSE,2.4245,2.4245,3.3105,-2.4245
HUMAN_BASELINE_001,1,28,27,.,.,PUNCT,punct,17,,,TRUE,FALSE,NA,NA,NA,NA
HUMAN_BASELINE_001,1,29,1,Obwohl,obwohl,SCONJ,mark,3,obwohl,obwohl,FALSE,FALSE,NA,NA,NA,NA
HUMAN_BASELINE_001,1,29,2,es,es,PRON,expl,3,es,es,FALSE,FALSE,4.004,4.004,3.7455,-4.004
HUMAN_BASELINE_001,1,29,3,schwierig,schwierig,ADJ,advcl,15,schwierig,schwierig,FALSE,FALSE,1.847,1.847,2.343,-1.847
HUMAN_BASELINE_001,1,29,4,ist,sein,AUX,cop,3,ist,sein,FALSE,FALSE,2.993,2.993,3.9255000000000004,-2.993
HUMAN_BASELINE_001,1,29,5,vorherzusagen,vorhersagen,VERB,csubj,3,vorherzusagen,vorhersagen,FALSE,FALSE,3.362,3.362,3.221,-3.362
HUMAN_BASELINE_001,1,29,6,",",",",PUNCT,punct,12,,,TRUE,FALSE,NA,NA,NA,NA
HUMAN_BASELINE_001,1,29,7,wie,wie,ADV,advmod,12,wie,wie,FALSE,FALSE,NA,NA,NA,NA
HUMAN_BASELINE_001,1,29,8,die,die,DET,det,9,die,die,FALSE,FALSE,3.035,3.035,3.998,-3.035
HUMAN_BASELINE_001,1,29,9,Berufe,beruf,NOUN,nsubj,12,berufe,beruf,FALSE,FALSE,4.267,4.267,4.317,-4.267
HUMAN_BASELINE_001,1,29,10,der,der,DET,det,11,der,der,FALSE,FALSE,2.852,2.852,3.911,-2.852
HUMAN_BASELINE_001,1,29,11,Zukunft,zukunft,NOUN,nmod,9,zukunft,zukunft,FALSE,FALSE,3.092,3.092,3.613,-3.092
HUMAN_BASELINE_001,1,29,12,aussehen,aussehen,VERB,acl,3,aussehen,aussehen,FALSE,FALSE,3.9015,3.9015,4.774,-3.9015
HUMAN_BASELINE_001,1,29,13,werden,werden,AUX,aux,12,werden,werden,FALSE,FALSE,3.133,3.133,3.913,-3.133
HUMAN_BASELINE_001,1,29,14,",",",",PUNCT,punct,3,,,TRUE,FALSE,NA,NA,NA,NA
HUMAN_BASELINE_001,1,29,15,lässt,lassen,VERB,root,0,lässt,lassen,FALSE,FALSE,3.127,3.127,4.314500000000001,-3.127
HUMAN_BASELINE_001,1,29,16,sich,sich,PRON,obj,15,sich,sich,FALSE,FALSE,NA,NA,NA,NA
HUMAN_BASELINE_001,1,29,17,doch,doch,ADV,advmod,18,doch,doch,FALSE,FALSE,2.642,2.642,4.042,-2.642
HUMAN_BASELINE_001,1,29,18,vermuten,vermuten,VERB,xcomp,15,vermuten,vermuten,FALSE,FALSE,2.558,2.558,2.4425,-2.558
HUMAN_BASELINE_001,1,29,19,",",",",PUNCT,punct,34,,,TRUE,FALSE,NA,NA,NA,NA
HUMAN_BASELINE_001,1,29,20,dass,dass,SCONJ,mark,34,dass,dass,FALSE,FALSE,NA,NA,NA,NA
HUMAN_BASELINE_001,1,29,21,Gesundheitsberufe,gesundheitsberuf,NOUN,nsubj:pass,34,gesundheitsberufe,gesundheitsberuf,FALSE,FALSE,4.911,4.911,4.269,-4.911
HUMAN_BASELINE_001,1,29,22,",",",",PUNCT,punct,23,,,TRUE,FALSE,NA,NA,NA,NA
HUMAN_BASELINE_001,1,29,23,IT-Berufe,beruf,NOUN,conj,21,it-berufe,beruf,FALSE,FALSE,4.267,4.267,4.317,-4.267
HUMAN_BASELINE_001,1,29,24,und,und,CCONJ,cc,26,und,und,FALSE,FALSE,NA,NA,NA,NA
HUMAN_BASELINE_001,1,29,25,technische,technisch,ADJ,amod,26,technische,technisch,FALSE,FALSE,3.264,3.264,3.677,-3.264
HUMAN_BASELINE_001,1,29,26,Berufe,beruf,NOUN,conj,21,berufe,beruf,FALSE,FALSE,4.267,4.267,4.317,-4.267
HUMAN_BASELINE_001,1,29,27,",",",",PUNCT,punct,31,,,TRUE,FALSE,NA,NA,NA,NA
HUMAN_BASELINE_001,1,29,28,z.,z.,ADP,case,29,z,z,FALSE,FALSE,4.989,4.989,4.121,-4.989
HUMAN_BASELINE_001,1,29,29,B.,b.,NOUN,nmod,31,b,b,FALSE,FALSE,NA,NA,NA,NA
HUMAN_BASELINE_001,1,29,30,im,im,ADP,case,31,im,im,FALSE,FALSE,4.03,4.03,3.831,-4.03
HUMAN_BASELINE_001,1,29,31,Energiesektor,sektor,NOUN,conj,26,energiesektor,sektor,FALSE,FALSE,4.89,4.89,3.816,-4.89
HUMAN_BASELINE_001,1,29,32,",",",",PUNCT,punct,34,,,TRUE,FALSE,NA,NA,NA,NA
HUMAN_BASELINE_001,1,29,33,sehr,sehr,ADV,advmod,34,sehr,sehr,FALSE,FALSE,3.44,3.44,3.218,-3.44
HUMAN_BASELINE_001,1,29,34,gefragt,fragen,VERB,csubj,15,gefragt,fragen,FALSE,FALSE,2.823,2.823,3.1855,-2.823
HUMAN_BASELINE_001,1,29,35,werden,werden,AUX,aux:pass,34,werden,werden,FALSE,FALSE,3.133,3.133,3.913,-3.133
HUMAN_BASELINE_001,1,29,36,.,.,PUNCT,punct,15,,,TRUE,FALSE,NA,NA,NA,NA
HUMAN_BASELINE_001,1,30,1,Bereits,bereits,ADV,advmod,6,bereits,bereits,FALSE,FALSE,4.271,4.271,3.929,-4.271
HUMAN_BASELINE_001,1,30,2,in,in,ADP,case,6,in,in,FALSE,FALSE,3.6386666666666665,3.6386666666666665,4.609,-3.6386666666666665
HUMAN_BASELINE_001,1,30,3,den,den,DET,det,6,den,den,FALSE,FALSE,3.227,3.227,3.509,-3.227
HUMAN_BASELINE_001,1,30,4,letzten,null,ADJ,amod,6,letzten,null,FALSE,FALSE,4.897,4.897,4.822,-4.897
HUMAN_BASELINE_001,1,30,5,zwei,zwei,NUM,nummod,6,zwei,zwei,FALSE,FALSE,NA,NA,NA,NA
HUMAN_BASELINE_001,1,30,6,Jahrhunderten,jahrhundert,NOUN,obl,12,jahrhunderten,jahrhundert,FALSE,FALSE,3.72,3.72,4.346,-3.72
HUMAN_BASELINE_001,1,30,7,sind,sein,AUX,aux:pass,12,sind,sein,FALSE,FALSE,2.993,2.993,3.9255000000000004,-2.993
HUMAN_BASELINE_001,1,30,8,zwar,zwar,ADV,advmod,12,zwar,zwar,FALSE,FALSE,2.608,2.608,2.453,-2.608
HUMAN_BASELINE_001,1,30,9,immer,immer,ADV,advmod,10,immer,immer,FALSE,FALSE,3.389,3.389,4.242,-3.389
HUMAN_BASELINE_001,1,30,10,wieder,wieder,ADV,advmod,12,wieder,wieder,FALSE,FALSE,4.237,4.237,4.931,-4.237
HUMAN_BASELINE_001,1,30,11,Arbeitsplätze,platz,NOUN,nsubj:pass,12,arbeitsplätze,platz,FALSE,FALSE,4.599,4.599,5.695,-4.599
HUMAN_BASELINE_001,1,30,12,verschwunden,verschwinden,VERB,root,0,verschwunden,verschwinden,FALSE,FALSE,3.8914999999999997,3.8914999999999997,4.2585,-3.8914999999999997
HUMAN_BASELINE_001,1,30,13,",",",",PUNCT,punct,18,,,TRUE,FALSE,NA,NA,NA,NA
HUMAN_BASELINE_001,1,30,14,die,die,DET,det,15,die,die,FALSE,FALSE,3.035,3.035,3.998,-3.035
HUMAN_BASELINE_001,1,30,15,Arbeit,arbeit,NOUN,nsubj,18,arbeit,arbeit,FALSE,FALSE,4.038,4.038,5.449,-4.038
HUMAN_BASELINE_001,1,30,16,an,an,ADP,case,17,an,an,FALSE,FALSE,3.586,3.586,3.831,-3.586
HUMAN_BASELINE_001,1,30,17,sich,sich,PRON,nmod,15,sich,sich,FALSE,FALSE,NA,NA,NA,NA
HUMAN_BASELINE_001,1,30,18,existiert,existieren,VERB,conj,12,existiert,existieren,FALSE,FALSE,2.4915000000000003,2.4915000000000003,2.52,-2.4915000000000003
HUMAN_BASELINE_001,1,30,19,aber,aber,ADV,advmod,18,aber,aber,FALSE,FALSE,NA,NA,NA,NA
HUMAN_BASELINE_001,1,30,20,weiter,weiter,ADV,advmod,18,weiter,weiter,FALSE,FALSE,4.202,4.202,4.636,-4.202
HUMAN_BASELINE_001,1,30,21,.,.,PUNCT,punct,12,,,TRUE,FALSE,NA,NA,NA,NA
HUMAN_BASELINE_001,1,31,1,So,so,ADV,advmod,19,so,so,FALSE,FALSE,3.252,3.252,3.9705000000000004,-3.252
HUMAN_BASELINE_001,1,31,2,wird,werden,AUX,aux,19,wird,werden,FALSE,FALSE,3.133,3.133,3.913,-3.133
HUMAN_BASELINE_001,1,31,3,wohl,wohl,ADV,advmod,19,wohl,wohl,FALSE,FALSE,2.226,2.226,3.3594999999999997,-2.226
HUMAN_BASELINE_001,1,31,4,auch,auch,ADV,advmod,6,auch,auch,FALSE,FALSE,3.096,3.096,3.868,-3.096
HUMAN_BASELINE_001,1,31,5,in,in,ADP,case,6,in,in,FALSE,FALSE,3.6386666666666665,3.6386666666666665,4.609,-3.6386666666666665
HUMAN_BASELINE_001,1,31,6,Zukunft,zukunft,NOUN,obl,19,zukunft,zukunft,FALSE,FALSE,3.092,3.092,3.613,-3.092
HUMAN_BASELINE_001,1,31,7,der,der,DET,det,8,der,der,FALSE,FALSE,2.852,2.852,3.911,-2.852
HUMAN_BASELINE_001,1,31,8,Erfolg,erfolg,NOUN,nsubj,19,erfolg,erfolg,FALSE,FALSE,1.741,1.741,3.271,-1.741
HUMAN_BASELINE_001,1,31,9,im,im,ADP,case,10,im,im,FALSE,FALSE,4.03,4.03,3.831,-4.03
HUMAN_BASELINE_001,1,31,10,Beruf,beruf,NOUN,nmod,8,beruf,beruf,FALSE,FALSE,4.267,4.267,4.317,-4.267
HUMAN_BASELINE_001,1,31,11,stark,stark,ADJ,advmod,19,stark,stark,FALSE,FALSE,3.6929999999999996,3.6929999999999996,4.4030000000000005,-3.6929999999999996
HUMAN_BASELINE_001,1,31,12,von,von,ADP,case,14,von,von,FALSE,FALSE,3.7095,3.7095,4.561,-3.7095
HUMAN_BASELINE_001,1,31,13,der,der,DET,det,14,der,der,FALSE,FALSE,2.852,2.852,3.911,-2.852
HUMAN_BASELINE_001,1,31,14,Bereitschaft,bereitschaft,NOUN,obj,19,bereitschaft,bereitschaft,FALSE,FALSE,2.681,2.681,3.42,-2.681
HUMAN_BASELINE_001,1,31,15,zu,zu,ADP,case,16,zu,zu,FALSE,FALSE,NA,NA,NA,NA
HUMAN_BASELINE_001,1,31,16,Veränderung,veränderung,NOUN,nmod,14,veränderung,veränderung,FALSE,FALSE,2.867,2.867,2.851,-2.867
HUMAN_BASELINE_001,1,31,17,und,und,CCONJ,cc,18,und,und,FALSE,FALSE,NA,NA,NA,NA
HUMAN_BASELINE_001,1,31,18,Anpassung,anpassung,NOUN,conj,16,anpassung,anpassung,FALSE,FALSE,2.493,2.493,2.26,-2.493
HUMAN_BASELINE_001,1,31,19,abhängen,abhängen,VERB,root,0,abhängen,abhängen,FALSE,FALSE,2.539,2.539,2.978,-2.539
HUMAN_BASELINE_001,1,31,20,.,.,PUNCT,punct,19,,,TRUE,FALSE,NA,NA,NA,NA
HUMAN_BASELINE_001,1,32,1,Kreativität,kreativität,NOUN,nsubj,9,kreativität,kreativität,FALSE,FALSE,2.93,2.93,4.151,-2.93
HUMAN_BASELINE_001,1,32,2,",",",",PUNCT,punct,3,,,TRUE,FALSE,NA,NA,NA,NA
HUMAN_BASELINE_001,1,32,3,Einfühlungsvermögen,einfühlungsvermögen,NOUN,conj,1,einfühlungsvermögen,einfühlungsvermögen,FALSE,FALSE,2.618,2.618,3.586,-2.618
HUMAN_BASELINE_001,1,32,4,",",",",PUNCT,punct,5,,,TRUE,FALSE,NA,NA,NA,NA
HUMAN_BASELINE_001,1,32,5,Sozialkompetenz,sozialkompetenz,NOUN,conj,1,sozialkompetenz,sozialkompetenz,FALSE,FALSE,2.723,2.723,2.742,-2.723
HUMAN_BASELINE_001,1,32,6,und,und,CCONJ,cc,7,und,und,FALSE,FALSE,NA,NA,NA,NA
HUMAN_BASELINE_001,1,32,7,Erfindergeist,erfindergeist,NOUN,conj,1,erfindergeist,erfindergeist,FALSE,FALSE,3.758,3.758,4.018,-3.758
HUMAN_BASELINE_001,1,32,8,sind,sein,AUX,cop,9,sind,sein,FALSE,FALSE,2.993,2.993,3.9255000000000004,-2.993
HUMAN_BASELINE_001,1,32,9,etwas,etwas,PRON,root,0,etwas,etwas,FALSE,FALSE,3.9,3.9,4.72,-3.9
HUMAN_BASELINE_001,1,32,10,",",",",PUNCT,punct,16,,,TRUE,FALSE,NA,NA,NA,NA
HUMAN_BASELINE_001,1,32,11,womit,womit,ADV,advmod,16,womit,womit,FALSE,FALSE,NA,NA,NA,NA
HUMAN_BASELINE_001,1,32,12,auch,auch,ADV,advmod,13,auch,auch,FALSE,FALSE,3.096,3.096,3.868,-3.096
HUMAN_BASELINE_001,1,32,13,weiterhin,weiterhin,ADV,advmod,16,weiterhin,weiterhin,FALSE,FALSE,3.755,3.755,3.388,-3.755
HUMAN_BASELINE_001,1,32,14,gute,gut,ADJ,amod,15,gute,gut,FALSE,FALSE,3.405333333333333,3.405333333333333,4.366333333333333,-3.405333333333333
HUMAN_BASELINE_001,1,32,15,Perspektiven,perspektive,NOUN,nsubj:pass,16,perspektiven,perspektive,FALSE,FALSE,2.816,2.816,3.664,-2.816
HUMAN_BASELINE_001,1,32,16,geschaffen,schaffen,VERB,acl,9,geschaffen,schaffen,FALSE,FALSE,2.572,2.572,3.6125,-2.572
HUMAN_BASELINE_001,1,32,17,werden,werden,AUX,aux:pass,16,werden,werden,FALSE,FALSE,3.133,3.133,3.913,-3.133
HUMAN_BASELINE_001,1,32,18,.,.,PUNCT,punct,9,,,TRUE,FALSE,NA,NA,NA,NA
BASIC_CHATGPT_NATIVE_001,1,1,1,Digitalisierung,digitalisierung,NOUN,root,0,digitalisierung,digitalisierung,FALSE,FALSE,3.737,3.737,3.872,-3.737
BASIC_CHATGPT_NATIVE_001,1,1,2,der,der,DET,det,3,der,der,FALSE,FALSE,2.852,2.852,3.911,-2.852
BASIC_CHATGPT_NATIVE_001,1,1,3,Arbeitswelt,welt,NOUN,nmod,1,arbeitswelt,welt,FALSE,FALSE,3.7065,3.7065,5.1205,-3.7065
BASIC_CHATGPT_NATIVE_001,1,1,4,Digitalisierung,digitalisierung,NOUN,appos,3,digitalisierung,digitalisierung,FALSE,FALSE,3.737,3.737,3.872,-3.737
BASIC_CHATGPT_NATIVE_001,1,1,5,–,–,PUNCT,punct,1,,,TRUE,FALSE,NA,NA,NA,NA
BASIC_CHATGPT_NATIVE_001,1,1,6,die,die,DET,det,7,die,die,FALSE,FALSE,3.035,3.035,3.998,-3.035
BASIC_CHATGPT_NATIVE_001,1,1,7,Sorge,sorge,NOUN,nsubj,1,sorge,sorge,FALSE,FALSE,2.813,2.813,3.802,-2.813
BASIC_CHATGPT_NATIVE_001,1,1,8,um,um,ADP,case,10,um,um,FALSE,FALSE,4.37,4.37,4.2955,-4.37
BASIC_CHATGPT_NATIVE_001,1,1,9,den,den,DET,det,10,den,den,FALSE,FALSE,3.227,3.227,3.509,-3.227
BASIC_CHATGPT_NATIVE_001,1,1,10,Arbeitsplatz,platz,NOUN,nmod,7,arbeitsplatz,platz,FALSE,FALSE,4.599,4.599,5.695,-4.599
BASIC_CHATGPT_NATIVE_001,1,2,1,Die,die,DET,det,2,die,die,FALSE,FALSE,3.035,3.035,3.998,-3.035
BASIC_CHATGPT_NATIVE_001,1,2,2,Digitalisierung,digitalisierung,NOUN,nsubj,3,digitalisierung,digitalisierung,FALSE,FALSE,3.737,3.737,3.872,-3.737
BASIC_CHATGPT_NATIVE_001,1,2,3,verändert,verändern,VERB,root,0,verändert,verändern,FALSE,FALSE,2.9925,2.9925,3.042,-2.9925
BASIC_CHATGPT_NATIVE_001,1,2,4,die,die,DET,det,5,die,die,FALSE,FALSE,3.035,3.035,3.998,-3.035
BASIC_CHATGPT_NATIVE_001,1,2,5,Art,art,NOUN,obj,3,art,art,FALSE,FALSE,3.372,3.372,3.669,-3.372
BASIC_CHATGPT_NATIVE_001,1,2,6,und,und,CCONJ,cc,7,und,und,FALSE,FALSE,NA,NA,NA,NA
BASIC_CHATGPT_NATIVE_001,1,2,7,Weise,weise,NOUN,conj,5,weise,weise,FALSE,FALSE,2.8155,2.8155,3.2185,-2.8155
BASIC_CHATGPT_NATIVE_001,1,2,8,",",",",PUNCT,punct,11,,,TRUE,FALSE,NA,NA,NA,NA
BASIC_CHATGPT_NATIVE_001,1,2,9,wie,wie,ADV,advmod,11,wie,wie,FALSE,FALSE,NA,NA,NA,NA
BASIC_CHATGPT_NATIVE_001,1,2,10,wir,wir,PRON,nsubj,11,wir,wir,FALSE,FALSE,NA,NA,NA,NA
BASIC_CHATGPT_NATIVE_001,1,2,11,arbeiten,arbeiten,VERB,acl,3,arbeiten,arbeiten,FALSE,FALSE,4.2835,4.2835,4.31,-4.2835
BASIC_CHATGPT_NATIVE_001,1,2,12,.,.,PUNCT,punct,3,,,TRUE,FALSE,NA,NA,NA,NA
BASIC_CHATGPT_NATIVE_001,1,3,1,Tatsächlich,tatsächlich,ADJ,advmod,16,tatsächlich,tatsächlich,FALSE,FALSE,3.129,3.129,3.217,-3.129
BASIC_CHATGPT_NATIVE_001,1,3,2,werden,werden,AUX,aux:pass,16,werden,werden,FALSE,FALSE,3.133,3.133,3.913,-3.133
BASIC_CHATGPT_NATIVE_001,1,3,3,viele,viel,ADJ,amod,4,viele,viel,FALSE,FALSE,NA,NA,NA,NA
BASIC_CHATGPT_NATIVE_001,1,3,4,Tätigkeiten,tätigkeit,NOUN,nsubj:pass,16,tätigkeiten,tätigkeit,FALSE,FALSE,3.323,3.323,3.437,-3.323
BASIC_CHATGPT_NATIVE_001,1,3,5,",",",",PUNCT,punct,10,,,TRUE,FALSE,NA,NA,NA,NA
BASIC_CHATGPT_NATIVE_001,1,3,6,die,die,PRON,nsubj:pass,10,die,die,FALSE,FALSE,3.035,3.035,3.998,-3.035
BASIC_CHATGPT_NATIVE_001,1,3,7,früher,früh,ADJ,advmod,10,früher,früh,FALSE,FALSE,3.569,3.569,4.416,-3.569
BASIC_CHATGPT_NATIVE_001,1,3,8,von,von,ADP,case,9,von,von,FALSE,FALSE,3.7095,3.7095,4.561,-3.7095
BASIC_CHATGPT_NATIVE_001,1,3,9,Menschen,mensch,NOUN,obl,10,menschen,mensch,FALSE,FALSE,5.458,5.458,6.069,-5.458
